"student_id","subsection","lecture_points","watched_seconds"
62,"Lecture-12",0,0
62,"Lecture-13",0,0
62,"Lecture-14",0,0
62,"Lecture-15",0,0
62,"Lecture-16",0,0
62,"Lecture-2",0,0
62,"Lecture-3",0,0
62,"Lecture-4",0,0
62,"Lecture-5",0,0
62,"Lecture-6",0,0
62,"Lecture-7",0,0
62,"Lecture-8",0,0
62,"Lecture-9",0,0
63,"Lecture-1",0,0
63,"Lecture-10",0,0
63,"Lecture-11",0,0
63,"Lecture-12",0,0
63,"Lecture-13",0,0
63,"Lecture-14",0,0
63,"Lecture-15",0,0
63,"Lecture-16",0,0
63,"Lecture-2",0,0
63,"Lecture-3",0,0
63,"Lecture-4",0,0
63,"Lecture-5",0,0
63,"Lecture-6",0,0
63,"Lecture-7",0,0
63,"Lecture-8",0,0
63,"Lecture-9",0,0
64,"Lecture-1",0,0
64,"Lecture-10",0,0
64,"Lecture-11",0,0
64,"Lecture-12",0,0
64,"Lecture-13",0,0
64,"Lecture-14",0,0
64,"Lecture-15",0,0
64,"Lecture-16",0,0
64,"Lecture-2",0,0
64,"Lecture-3",0,0
64,"Lecture-4",0,0
64,"Lecture-5",0,0
64,"Lecture-6",0,0
64,"Lecture-7",0,0
64,"Lecture-8",0,0
64,"Lecture-9",0,0
65,"Lecture-1",0,0
65,"Lecture-10",0,0
65,"Lecture-11",0,0
65,"Lecture-12",0,0
65,"Lecture-13",0,0
65,"Lecture-14",0,0
65,"Lecture-15",0,0
65,"Lecture-16",0,0
65,"Lecture-2",0,0
65,"Lecture-3",0,0
65,"Lecture-4",0,0
65,"Lecture-5",0,0
65,"Lecture-6",0,0
65,"Lecture-7",0,0
65,"Lecture-8",0,0
65,"Lecture-9",0,0
66,"Lecture-1",0,0
66,"Lecture-10",0,0
66,"Lecture-11",0,0
66,"Lecture-12",0,0
66,"Lecture-13",0,0
66,"Lecture-14",0,0
66,"Lecture-15",0,0
66,"Lecture-16",0,0
66,"Lecture-2",0,0
66,"Lecture-3",0,0
66,"Lecture-4",0,0
66,"Lecture-5",0,0
66,"Lecture-6",0,0
66,"Lecture-7",0,0
66,"Lecture-8",0,0
66,"Lecture-9",0,0
67,"Lecture-1",0,0
67,"Lecture-10",0,0
67,"Lecture-11",0,0
67,"Lecture-12",0,0
67,"Lecture-13",0,0
67,"Lecture-14",0,0
67,"Lecture-15",0,0
67,"Lecture-16",0,0
67,"Lecture-2",0,0
67,"Lecture-3",0,0
67,"Lecture-4",0,0
67,"Lecture-5",0,0
67,"Lecture-6",0,0
67,"Lecture-7",0,0
67,"Lecture-8",0,0
67,"Lecture-9",0,0
68,"Lecture-1",0,0
68,"Lecture-10",0,0
68,"Lecture-11",0,0
68,"Lecture-12",0,0
68,"Lecture-13",0,0
68,"Lecture-14",0,0
68,"Lecture-15",0,0
68,"Lecture-16",0,0
68,"Lecture-2",0,0
68,"Lecture-3",0,0
68,"Lecture-4",0,0
68,"Lecture-5",0,0
68,"Lecture-6",0,0
68,"Lecture-7",0,0
68,"Lecture-8",0,0
68,"Lecture-9",0,0
69,"Lecture-1",0,0
69,"Lecture-10",0,0
69,"Lecture-11",0,0
69,"Lecture-12",0,0
69,"Lecture-13",0,0
69,"Lecture-14",0,0
69,"Lecture-15",0,0
69,"Lecture-16",0,0
69,"Lecture-2",0,0
69,"Lecture-3",0,0
69,"Lecture-4",0,0
69,"Lecture-5",0,0
69,"Lecture-6",0,0
69,"Lecture-7",0,0
69,"Lecture-8",0,0
69,"Lecture-9",0,0
70,"Lecture-1",0,0
70,"Lecture-10",0,0
70,"Lecture-11",0,0
70,"Lecture-12",0,0
70,"Lecture-13",0,0
70,"Lecture-14",0,0
70,"Lecture-15",0,0
70,"Lecture-16",0,0
70,"Lecture-2",0,0
70,"Lecture-3",0,0
70,"Lecture-4",0,0
70,"Lecture-5",0,0
70,"Lecture-6",0,0
70,"Lecture-7",0,0
70,"Lecture-8",0,0
70,"Lecture-9",0,0
71,"Lecture-1",0,0
71,"Lecture-10",0,0
71,"Lecture-11",0,0
71,"Lecture-12",0,0
71,"Lecture-13",0,0
71,"Lecture-14",0,0
71,"Lecture-15",0,0
71,"Lecture-16",0,0
71,"Lecture-2",0,0
71,"Lecture-3",0,0
71,"Lecture-4",0,0
71,"Lecture-5",0,0
71,"Lecture-6",0,0
71,"Lecture-7",0,0
71,"Lecture-8",0,0
71,"Lecture-9",0,0
72,"Lecture-1",0,0
72,"Lecture-10",0,0
72,"Lecture-11",0,0
72,"Lecture-12",0,0
72,"Lecture-13",0,0
72,"Lecture-14",0,0
72,"Lecture-15",0,0
72,"Lecture-16",0,0
72,"Lecture-2",0,0
72,"Lecture-3",0,0
72,"Lecture-4",0,0
72,"Lecture-5",0,0
72,"Lecture-6",0,0
72,"Lecture-7",0,0
72,"Lecture-8",0,0
72,"Lecture-9",0,0
73,"Lecture-1",0,0
73,"Lecture-10",0,0
73,"Lecture-11",0,0
73,"Lecture-12",0,0
73,"Lecture-13",0,0
73,"Lecture-14",0,0
73,"Lecture-15",0,0
73,"Lecture-16",0,0
73,"Lecture-2",0,0
73,"Lecture-3",0,0
73,"Lecture-4",0,0
73,"Lecture-5",0,0
73,"Lecture-6",0,0
73,"Lecture-7",0,0
73,"Lecture-8",0,0
73,"Lecture-9",0,0
74,"Lecture-1",0,0
74,"Lecture-10",0,0
74,"Lecture-11",0,0
74,"Lecture-12",0,0
74,"Lecture-13",0,0
74,"Lecture-14",0,0
74,"Lecture-15",0,0
74,"Lecture-16",0,0
74,"Lecture-2",0,0
74,"Lecture-3",0,0
74,"Lecture-4",0,0
74,"Lecture-5",0,0
74,"Lecture-6",0,0
74,"Lecture-7",0,0
74,"Lecture-8",0,0
74,"Lecture-9",0,0
75,"Lecture-1",0,0
75,"Lecture-10",0,0
75,"Lecture-11",0,0
75,"Lecture-12",0,0
75,"Lecture-13",0,0
75,"Lecture-14",0,0
75,"Lecture-15",0,0
75,"Lecture-16",0,0
75,"Lecture-2",0,0
75,"Lecture-3",0,0
75,"Lecture-4",0,0
75,"Lecture-5",0,0
75,"Lecture-6",0,0
75,"Lecture-7",0,0
75,"Lecture-8",0,0
75,"Lecture-9",0,0
76,"Lecture-1",0,0
76,"Lecture-10",0,0
76,"Lecture-11",0,0
76,"Lecture-12",0,0
76,"Lecture-13",0,0
76,"Lecture-14",0,0
76,"Lecture-15",0,0
76,"Lecture-16",0,0
76,"Lecture-2",0,0
76,"Lecture-3",0,0
76,"Lecture-4",0,0
76,"Lecture-5",0,0
76,"Lecture-6",0,0
76,"Lecture-7",0,0
76,"Lecture-8",0,0
76,"Lecture-9",0,0
77,"Lecture-1",0,0
77,"Lecture-10",0,0
77,"Lecture-11",0,0
77,"Lecture-12",0,0
77,"Lecture-13",0,0
77,"Lecture-14",0,0
77,"Lecture-15",0,0
77,"Lecture-16",0,0
77,"Lecture-2",0,0
77,"Lecture-3",0,0
77,"Lecture-4",0,0
77,"Lecture-5",0,0
77,"Lecture-6",0,0
77,"Lecture-7",0,0
77,"Lecture-8",0,0
77,"Lecture-9",0,0
78,"Lecture-1",0,0
78,"Lecture-10",0,0
78,"Lecture-11",0,0
78,"Lecture-12",0,0
78,"Lecture-13",0,0
78,"Lecture-14",0,0
78,"Lecture-15",0,0
78,"Lecture-16",0,0
78,"Lecture-2",0,0
78,"Lecture-3",0,0
78,"Lecture-4",0,0
78,"Lecture-5",0,0
78,"Lecture-6",0,0
78,"Lecture-7",0,0
78,"Lecture-8",0,0
78,"Lecture-9",0,0
79,"Lecture-1",0,0
79,"Lecture-10",0,0
79,"Lecture-11",0,0
79,"Lecture-12",0,0
79,"Lecture-13",0,0
79,"Lecture-14",0,0
79,"Lecture-15",0,0
79,"Lecture-16",0,0
79,"Lecture-2",0,0
79,"Lecture-3",0,0
79,"Lecture-4",0,0
79,"Lecture-5",0,0
79,"Lecture-6",0,0
79,"Lecture-7",0,0
79,"Lecture-8",0,0
79,"Lecture-9",0,0
80,"Lecture-1",0,0
80,"Lecture-10",0,0
80,"Lecture-11",0,0
80,"Lecture-12",0,0
80,"Lecture-13",0,0
80,"Lecture-14",0,0
80,"Lecture-15",0,0
80,"Lecture-16",0,0
80,"Lecture-2",0,0
80,"Lecture-3",0,0
80,"Lecture-4",0,0
80,"Lecture-5",0,0
80,"Lecture-6",0,0
80,"Lecture-7",0,0
80,"Lecture-8",0,0
80,"Lecture-9",0,0
81,"Lecture-1",0,0
81,"Lecture-10",0,0
81,"Lecture-11",0,0
81,"Lecture-12",0,0
81,"Lecture-13",0,0
81,"Lecture-14",0,0
81,"Lecture-15",0,0
81,"Lecture-16",0,0
81,"Lecture-2",0,0
81,"Lecture-3",0,0
81,"Lecture-4",0,0
81,"Lecture-5",0,0
81,"Lecture-6",0,0
81,"Lecture-7",0,0
81,"Lecture-8",0,0
81,"Lecture-9",0,0
82,"Lecture-1",0,0
82,"Lecture-10",0,0
82,"Lecture-11",0,0
82,"Lecture-12",0,0
82,"Lecture-13",0,0
82,"Lecture-14",0,0
82,"Lecture-15",0,0
82,"Lecture-16",0,0
82,"Lecture-2",0,0
82,"Lecture-3",0,0
82,"Lecture-4",0,0
82,"Lecture-5",0,0
82,"Lecture-6",0,0
82,"Lecture-7",0,0
82,"Lecture-8",0,0
82,"Lecture-9",0,0
83,"Lecture-1",0,0
83,"Lecture-10",0,0
83,"Lecture-11",0,0
83,"Lecture-12",0,0
83,"Lecture-13",0,0
83,"Lecture-14",0,0
83,"Lecture-15",0,0
83,"Lecture-16",0,0
83,"Lecture-2",0,0
83,"Lecture-3",0,0
83,"Lecture-4",0,0
83,"Lecture-5",0,0
83,"Lecture-6",0,0
83,"Lecture-7",0,0
83,"Lecture-8",0,0
83,"Lecture-9",0,0
84,"Lecture-1",0,0
84,"Lecture-10",0,0
84,"Lecture-11",0,0
84,"Lecture-12",0,0
84,"Lecture-13",0,0
84,"Lecture-14",0,0
84,"Lecture-15",0,0
84,"Lecture-16",0,0
84,"Lecture-2",0,0
84,"Lecture-3",0,0
84,"Lecture-4",0,0
84,"Lecture-5",0,0
84,"Lecture-6",0,0
84,"Lecture-7",0,0
84,"Lecture-8",0,0
84,"Lecture-9",0,0
85,"Lecture-1",0,0
85,"Lecture-10",0,0
85,"Lecture-11",0,0
85,"Lecture-12",0,0
85,"Lecture-13",0,0
85,"Lecture-14",0,0
85,"Lecture-15",0,0
85,"Lecture-16",0,0
85,"Lecture-2",0,0
85,"Lecture-3",0,0
85,"Lecture-4",0,0
85,"Lecture-5",0,0
85,"Lecture-6",0,0
85,"Lecture-7",0,0
85,"Lecture-8",0,0
85,"Lecture-9",0,0
86,"Lecture-1",0,0
86,"Lecture-10",0,0
86,"Lecture-11",0,0
86,"Lecture-12",0,0
86,"Lecture-13",0,0
86,"Lecture-14",0,0
86,"Lecture-15",0,0
86,"Lecture-16",0,0
86,"Lecture-2",0,0
86,"Lecture-3",0,0
86,"Lecture-4",0,0
86,"Lecture-5",0,0
86,"Lecture-6",0,0
86,"Lecture-7",0,0
86,"Lecture-8",0,0
86,"Lecture-9",0,0
87,"Lecture-1",0,0
87,"Lecture-10",0,0
87,"Lecture-11",0,0
87,"Lecture-12",0,0
87,"Lecture-13",0,0
87,"Lecture-14",0,0
87,"Lecture-15",0,0
87,"Lecture-16",0,0
87,"Lecture-2",0,0
87,"Lecture-3",0,0
87,"Lecture-4",0,0
87,"Lecture-5",0,0
87,"Lecture-6",0,0
87,"Lecture-7",0,0
87,"Lecture-8",0,0
87,"Lecture-9",0,0
88,"Lecture-1",0,0
88,"Lecture-10",0,0
88,"Lecture-11",0,0
88,"Lecture-12",0,0
88,"Lecture-13",0,0
88,"Lecture-14",0,0
88,"Lecture-15",0,0
88,"Lecture-16",0,0
88,"Lecture-2",0,0
88,"Lecture-3",0,0
88,"Lecture-4",0,0
88,"Lecture-5",0,0
88,"Lecture-6",0,0
88,"Lecture-7",0,0
88,"Lecture-8",0,0
88,"Lecture-9",0,0
89,"Lecture-1",0,0
89,"Lecture-10",0,0
89,"Lecture-11",0,0
89,"Lecture-12",0,0
89,"Lecture-13",0,0
89,"Lecture-14",0,0
89,"Lecture-15",0,0
89,"Lecture-16",0,0
89,"Lecture-2",0,0
89,"Lecture-3",0,0
89,"Lecture-4",0,0
89,"Lecture-5",0,0
89,"Lecture-6",0,0
89,"Lecture-7",0,0
89,"Lecture-8",0,0
89,"Lecture-9",0,0
90,"Lecture-1",0,0
90,"Lecture-10",0,0
90,"Lecture-11",0,0
90,"Lecture-12",0,0
90,"Lecture-13",0,0
90,"Lecture-14",0,0
90,"Lecture-15",0,0
90,"Lecture-16",0,0
90,"Lecture-2",0,0
90,"Lecture-3",0,0
90,"Lecture-4",0,0
90,"Lecture-5",0,0
90,"Lecture-6",0,0
90,"Lecture-7",0,0
90,"Lecture-8",0,0
90,"Lecture-9",0,0
91,"Lecture-1",0,0
91,"Lecture-10",0,0
91,"Lecture-11",0,0
91,"Lecture-12",0,0
91,"Lecture-13",0,0
91,"Lecture-14",0,0
91,"Lecture-15",0,0
91,"Lecture-16",0,0
91,"Lecture-2",0,0
91,"Lecture-3",0,0
91,"Lecture-4",0,0
91,"Lecture-5",0,0
91,"Lecture-6",0,0
91,"Lecture-7",0,0
91,"Lecture-8",0,0
91,"Lecture-9",0,0
92,"Lecture-1",0,0
92,"Lecture-10",0,0
92,"Lecture-11",0,0
92,"Lecture-12",0,0
92,"Lecture-13",0,0
92,"Lecture-14",0,0
92,"Lecture-15",0,0
92,"Lecture-16",0,0
92,"Lecture-2",0,0
92,"Lecture-3",0,0
92,"Lecture-4",0,0
92,"Lecture-5",0,0
92,"Lecture-6",0,0
92,"Lecture-7",0,0
92,"Lecture-8",0,0
92,"Lecture-9",0,0
93,"Lecture-1",0,0
93,"Lecture-10",0,0
93,"Lecture-11",0,0
93,"Lecture-12",0,0
93,"Lecture-13",0,0
93,"Lecture-14",0,0
93,"Lecture-15",0,0
93,"Lecture-16",0,0
93,"Lecture-2",0,0
93,"Lecture-3",0,0
93,"Lecture-4",0,0
93,"Lecture-5",0,0
93,"Lecture-6",0,0
93,"Lecture-7",0,0
93,"Lecture-8",0,0
93,"Lecture-9",0,0
94,"Lecture-1",0,0
94,"Lecture-10",0,0
94,"Lecture-11",0,0
94,"Lecture-12",0,0
94,"Lecture-13",0,0
94,"Lecture-14",0,0
94,"Lecture-15",0,0
94,"Lecture-16",0,0
94,"Lecture-2",0,0
94,"Lecture-3",0,0
94,"Lecture-4",0,0
94,"Lecture-5",0,0
94,"Lecture-6",0,0
94,"Lecture-7",0,0
94,"Lecture-8",0,0
94,"Lecture-9",0,0
95,"Lecture-1",0,0
95,"Lecture-10",0,0
95,"Lecture-11",0,0
95,"Lecture-12",0,0
95,"Lecture-13",0,0
95,"Lecture-14",0,0
95,"Lecture-15",0,0
95,"Lecture-16",0,0
95,"Lecture-2",0,0
95,"Lecture-3",0,0
95,"Lecture-4",0,0
95,"Lecture-5",0,0
95,"Lecture-6",0,0
95,"Lecture-7",0,0
95,"Lecture-8",0,0
95,"Lecture-9",0,0
96,"Lecture-1",0,0
96,"Lecture-10",0,0
96,"Lecture-11",0,0
96,"Lecture-12",0,0
96,"Lecture-13",0,0
96,"Lecture-14",0,0
96,"Lecture-15",0,0
96,"Lecture-16",0,0
96,"Lecture-2",0,0
96,"Lecture-3",0,0
96,"Lecture-4",0,0
96,"Lecture-5",0,0
96,"Lecture-6",0,0
96,"Lecture-7",0,0
96,"Lecture-8",0,0
96,"Lecture-9",0,0
97,"Lecture-1",0,0
97,"Lecture-10",0,0
97,"Lecture-11",0,0
97,"Lecture-12",0,0
97,"Lecture-13",0,0
97,"Lecture-14",0,0
97,"Lecture-15",0,0
97,"Lecture-16",0,0
97,"Lecture-2",0,0
97,"Lecture-3",0,0
97,"Lecture-4",0,0
97,"Lecture-5",0,0
97,"Lecture-6",0,0
97,"Lecture-7",0,0
97,"Lecture-8",0,0
97,"Lecture-9",0,0
98,"Lecture-1",0,0
98,"Lecture-10",0,0
98,"Lecture-11",0,0
98,"Lecture-12",0,0
98,"Lecture-13",0,0
98,"Lecture-14",0,0
98,"Lecture-15",0,0
98,"Lecture-16",0,0
98,"Lecture-2",0,0
98,"Lecture-3",0,0
98,"Lecture-4",0,0
98,"Lecture-5",0,0
98,"Lecture-6",0,0
98,"Lecture-7",0,0
98,"Lecture-8",0,0
98,"Lecture-9",0,0
99,"Lecture-1",0,0
99,"Lecture-10",0,0
99,"Lecture-11",0,0
99,"Lecture-12",0,0
99,"Lecture-13",0,0
99,"Lecture-14",0,0
99,"Lecture-15",0,0
99,"Lecture-16",0,0
99,"Lecture-2",0,0
99,"Lecture-3",0,0
99,"Lecture-4",0,0
99,"Lecture-5",0,0
99,"Lecture-6",0,0
99,"Lecture-7",0,0
99,"Lecture-8",0,0
99,"Lecture-9",0,0
100,"Lecture-1",0,0
100,"Lecture-10",0,0
100,"Lecture-11",0,0
100,"Lecture-12",0,0
100,"Lecture-13",0,0
100,"Lecture-14",0,0
100,"Lecture-15",0,0
100,"Lecture-16",0,0
100,"Lecture-2",0,0
100,"Lecture-3",0,0
100,"Lecture-4",0,0
100,"Lecture-5",0,0
100,"Lecture-6",0,0
100,"Lecture-7",0,0
100,"Lecture-8",0,0
100,"Lecture-9",0,0
101,"Lecture-1",0,0
101,"Lecture-10",0,0
101,"Lecture-11",0,0
101,"Lecture-12",0,0
101,"Lecture-13",0,0
101,"Lecture-14",0,0
101,"Lecture-15",0,0
101,"Lecture-16",0,0
101,"Lecture-2",0,0
101,"Lecture-3",0,0
101,"Lecture-4",0,0
101,"Lecture-5",0,0
101,"Lecture-6",0,0
101,"Lecture-7",0,0
101,"Lecture-8",0,0
101,"Lecture-9",0,0
102,"Lecture-1",0,0
102,"Lecture-10",0,0
102,"Lecture-11",0,0
102,"Lecture-12",0,0
102,"Lecture-13",0,0
102,"Lecture-14",0,0
102,"Lecture-15",0,0
102,"Lecture-16",0,0
102,"Lecture-2",0,0
102,"Lecture-3",0,0
102,"Lecture-4",0,0
102,"Lecture-5",0,0
102,"Lecture-6",0,0
102,"Lecture-7",0,0
102,"Lecture-8",0,0
102,"Lecture-9",0,0
103,"Lecture-1",0,0
103,"Lecture-10",0,0
103,"Lecture-11",0,0
103,"Lecture-12",0,0
103,"Lecture-13",0,0
103,"Lecture-14",0,0
103,"Lecture-15",0,0
103,"Lecture-16",0,0
103,"Lecture-2",0,0
103,"Lecture-3",0,0
103,"Lecture-4",0,0
103,"Lecture-5",0,0
103,"Lecture-6",0,0
103,"Lecture-7",0,0
103,"Lecture-8",0,0
103,"Lecture-9",0,0
104,"Lecture-1",0,0
104,"Lecture-10",0,0
104,"Lecture-11",0,0
104,"Lecture-12",0,0
104,"Lecture-13",0,0
104,"Lecture-14",0,0
104,"Lecture-15",0,0
104,"Lecture-16",0,0
104,"Lecture-2",0,0
104,"Lecture-3",0,0
104,"Lecture-4",0,0
104,"Lecture-5",0,0
104,"Lecture-6",0,0
104,"Lecture-7",0,0
104,"Lecture-8",0,0
104,"Lecture-9",0,0
105,"Lecture-1",0,0
105,"Lecture-10",0,0
105,"Lecture-11",0,0
105,"Lecture-12",0,0
105,"Lecture-13",0,0
105,"Lecture-14",0,0
105,"Lecture-15",0,0
105,"Lecture-16",0,0
105,"Lecture-2",0,0
105,"Lecture-3",0,0
105,"Lecture-4",0,0
105,"Lecture-5",0,0
105,"Lecture-6",0,0
105,"Lecture-7",0,0
105,"Lecture-8",0,0
105,"Lecture-9",0,0
106,"Lecture-1",0,0
106,"Lecture-10",0,0
106,"Lecture-11",0,0
106,"Lecture-12",0,0
106,"Lecture-13",0,0
106,"Lecture-14",0,0
106,"Lecture-15",0,0
106,"Lecture-16",0,0
106,"Lecture-2",0,0
106,"Lecture-3",0,0
106,"Lecture-4",0,0
106,"Lecture-5",0,0
106,"Lecture-6",0,0
106,"Lecture-7",0,0
106,"Lecture-8",0,0
106,"Lecture-9",0,0
107,"Lecture-1",0,0
107,"Lecture-10",0,0
107,"Lecture-11",0,0
107,"Lecture-12",0,0
107,"Lecture-13",0,0
107,"Lecture-14",0,0
107,"Lecture-15",0,0
107,"Lecture-16",0,0
107,"Lecture-2",0,0
107,"Lecture-3",0,0
107,"Lecture-4",0,0
107,"Lecture-5",0,0
107,"Lecture-6",0,0
107,"Lecture-7",0,0
107,"Lecture-8",0,0
107,"Lecture-9",0,0
108,"Lecture-1",0,0
108,"Lecture-10",0,0
108,"Lecture-11",0,0
108,"Lecture-12",0,0
108,"Lecture-13",0,0
108,"Lecture-14",0,0
108,"Lecture-15",0,0
108,"Lecture-16",0,0
108,"Lecture-2",0,0
108,"Lecture-3",0,0
108,"Lecture-4",0,0
108,"Lecture-5",0,0
108,"Lecture-6",0,0
108,"Lecture-7",0,0
108,"Lecture-8",0,0
108,"Lecture-9",0,0
109,"Lecture-1",0,0
109,"Lecture-10",0,0
109,"Lecture-11",0,0
109,"Lecture-12",0,0
109,"Lecture-13",0,0
109,"Lecture-14",0,0
109,"Lecture-15",0,0
109,"Lecture-16",0,0
109,"Lecture-2",0,0
109,"Lecture-3",0,0
109,"Lecture-4",0,0
109,"Lecture-5",0,0
109,"Lecture-6",0,0
109,"Lecture-7",0,0
109,"Lecture-8",0,0
109,"Lecture-9",0,0
110,"Lecture-1",0,0
110,"Lecture-10",0,0
110,"Lecture-11",0,0
110,"Lecture-12",0,0
110,"Lecture-13",0,0
110,"Lecture-14",0,0
110,"Lecture-15",0,0
110,"Lecture-16",0,0
110,"Lecture-2",0,0
110,"Lecture-3",0,0
110,"Lecture-4",0,0
110,"Lecture-5",0,0
110,"Lecture-6",0,0
110,"Lecture-7",0,0
110,"Lecture-8",0,0
110,"Lecture-9",0,0
111,"Lecture-1",0,0
111,"Lecture-10",0,0
111,"Lecture-11",0,0
111,"Lecture-12",0,0
111,"Lecture-13",0,0
111,"Lecture-14",0,0
111,"Lecture-15",0,0
111,"Lecture-16",0,0
111,"Lecture-2",0,0
111,"Lecture-3",0,0
111,"Lecture-4",0,0
111,"Lecture-5",0,0
111,"Lecture-6",0,0
111,"Lecture-7",0,0
111,"Lecture-8",0,0
111,"Lecture-9",0,0
112,"Lecture-1",0,0
112,"Lecture-10",0,0
112,"Lecture-11",0,0
112,"Lecture-12",0,0
112,"Lecture-13",0,0
112,"Lecture-14",0,0
112,"Lecture-15",0,0
112,"Lecture-16",0,0
112,"Lecture-2",0,0
112,"Lecture-3",0,0
112,"Lecture-4",0,0
112,"Lecture-5",0,0
112,"Lecture-6",0,0
112,"Lecture-7",0,0
112,"Lecture-8",0,0
112,"Lecture-9",0,0
113,"Lecture-1",0,0
113,"Lecture-10",0,0
113,"Lecture-11",0,0
113,"Lecture-12",0,0
113,"Lecture-13",0,0
113,"Lecture-14",0,0
113,"Lecture-15",0,0
113,"Lecture-16",0,0
113,"Lecture-2",0,0
113,"Lecture-3",0,0
113,"Lecture-4",0,0
113,"Lecture-5",0,0
113,"Lecture-6",0,0
113,"Lecture-7",0,0
113,"Lecture-8",0,0
113,"Lecture-9",0,0
114,"Lecture-1",0,0
114,"Lecture-10",0,0
114,"Lecture-11",0,0
114,"Lecture-12",0,0
114,"Lecture-13",0,0
114,"Lecture-14",0,0
114,"Lecture-15",0,0
114,"Lecture-16",0,0
114,"Lecture-2",0,0
114,"Lecture-3",0,0
114,"Lecture-4",0,0
114,"Lecture-5",0,0
114,"Lecture-6",0,0
114,"Lecture-7",0,0
114,"Lecture-8",0,0
114,"Lecture-9",0,0
115,"Lecture-1",0,0
115,"Lecture-10",0,0
115,"Lecture-11",0,0
115,"Lecture-12",0,0
115,"Lecture-13",0,0
115,"Lecture-14",0,0
115,"Lecture-15",0,0
115,"Lecture-16",0,0
115,"Lecture-2",0,0
115,"Lecture-3",0,0
115,"Lecture-4",0,0
115,"Lecture-5",0,0
115,"Lecture-6",0,0
115,"Lecture-7",0,0
115,"Lecture-8",0,0
115,"Lecture-9",0,0
116,"Lecture-1",0,0
116,"Lecture-10",0,0
116,"Lecture-11",0,0
116,"Lecture-12",0,0
116,"Lecture-13",0,0
116,"Lecture-14",0,0
116,"Lecture-15",0,0
116,"Lecture-16",0,0
116,"Lecture-2",0,0
116,"Lecture-3",0,0
116,"Lecture-4",0,0
116,"Lecture-5",0,0
116,"Lecture-6",0,0
116,"Lecture-7",0,0
116,"Lecture-8",0,0
116,"Lecture-9",0,0
117,"Lecture-1",0,0
117,"Lecture-10",0,0
117,"Lecture-11",0,0
117,"Lecture-12",0,0
117,"Lecture-13",0,0
117,"Lecture-14",0,0
117,"Lecture-15",0,0
117,"Lecture-16",0,0
117,"Lecture-2",0,0
117,"Lecture-3",0,0
117,"Lecture-4",0,0
117,"Lecture-5",0,0
117,"Lecture-6",0,0
117,"Lecture-7",0,0
117,"Lecture-8",0,0
117,"Lecture-9",0,0
118,"Lecture-1",0,0
118,"Lecture-10",0,0
118,"Lecture-11",0,0
118,"Lecture-12",0,0
118,"Lecture-13",0,0
118,"Lecture-14",0,0
118,"Lecture-15",0,0
118,"Lecture-16",0,0
118,"Lecture-2",0,0
118,"Lecture-3",0,0
118,"Lecture-4",0,0
118,"Lecture-5",0,0
118,"Lecture-6",0,0
118,"Lecture-7",0,0
118,"Lecture-8",0,0
118,"Lecture-9",0,0
119,"Lecture-1",0,0
119,"Lecture-10",0,0
119,"Lecture-11",0,0
119,"Lecture-12",0,0
119,"Lecture-13",0,0
119,"Lecture-14",0,0
119,"Lecture-15",0,0
119,"Lecture-16",0,0
119,"Lecture-2",0,0
119,"Lecture-3",0,0
119,"Lecture-4",0,0
119,"Lecture-5",0,0
119,"Lecture-6",0,0
119,"Lecture-7",0,0
119,"Lecture-8",0,0
119,"Lecture-9",0,0
120,"Lecture-1",0,0
120,"Lecture-10",0,0
120,"Lecture-11",0,0
120,"Lecture-12",0,0
120,"Lecture-13",0,0
120,"Lecture-14",0,0
120,"Lecture-15",0,0
120,"Lecture-16",0,0
120,"Lecture-2",0,0
120,"Lecture-3",0,0
120,"Lecture-4",0,0
120,"Lecture-5",0,0
120,"Lecture-6",0,0
120,"Lecture-7",0,0
120,"Lecture-8",0,0
120,"Lecture-9",0,0
121,"Lecture-1",0,0
121,"Lecture-10",0,0
121,"Lecture-11",0,0
121,"Lecture-12",0,0
121,"Lecture-13",0,0
121,"Lecture-14",0,0
121,"Lecture-15",0,0
121,"Lecture-16",0,0
121,"Lecture-2",0,0
121,"Lecture-3",0,0
121,"Lecture-4",0,0
121,"Lecture-5",0,0
121,"Lecture-6",0,0
121,"Lecture-7",0,0
121,"Lecture-8",0,0
121,"Lecture-9",0,0
122,"Lecture-1",0,0
122,"Lecture-10",0,0
122,"Lecture-11",0,0
122,"Lecture-12",0,0
122,"Lecture-13",0,0
122,"Lecture-14",0,0
122,"Lecture-15",0,0
122,"Lecture-16",0,0
122,"Lecture-2",0,0
122,"Lecture-3",0,0
122,"Lecture-4",0,0
122,"Lecture-5",0,0
122,"Lecture-6",0,0
122,"Lecture-7",0,0
122,"Lecture-8",0,0
122,"Lecture-9",0,0
123,"Lecture-1",0,0
123,"Lecture-10",0,0
123,"Lecture-11",0,0
123,"Lecture-12",0,0
123,"Lecture-13",0,0
123,"Lecture-14",0,0
123,"Lecture-15",0,0
123,"Lecture-16",0,0
123,"Lecture-2",0,0
123,"Lecture-3",0,0
123,"Lecture-4",0,0
123,"Lecture-5",0,0
123,"Lecture-6",0,0
123,"Lecture-7",0,0
123,"Lecture-8",0,0
123,"Lecture-9",0,0
124,"Lecture-1",0,0
124,"Lecture-10",0,0
124,"Lecture-11",0,0
124,"Lecture-12",0,0
124,"Lecture-13",0,0
124,"Lecture-14",0,0
124,"Lecture-15",0,0
124,"Lecture-16",0,0
124,"Lecture-2",0,0
