"","student_id","subsection","lecture_points","video_seconds"
"4047",252,"Lecture 8",0,0
"4048",252,"Lecture 9",0,0
"4049",253,"Lecture 1",0,1294
"4050",253,"Lecture 10",0,0
"4051",253,"Lecture 11",0,0
"4052",253,"Lecture 12",0,0
"4053",253,"Lecture 13",0,0
"4054",253,"Lecture 14",0,0
"4055",253,"Lecture 15",0,0
"4056",253,"Lecture 16",0,0
"4057",253,"Lecture 2",0,217
"4058",253,"Lecture 3",0,0
"4059",253,"Lecture 4",0,0
"4060",253,"Lecture 5",0,0
"4061",253,"Lecture 6",0,0
"4062",253,"Lecture 7",0,0
"4063",253,"Lecture 8",0,0
"4064",253,"Lecture 9",0,0
"4065",254,"Lecture 1",0,0
"4066",254,"Lecture 10",0,0
"4067",254,"Lecture 11",0,0
"4068",254,"Lecture 12",0,0
"4069",254,"Lecture 13",0,0
"4070",254,"Lecture 14",0,0
"4071",254,"Lecture 15",0,0
"4072",254,"Lecture 16",0,0
"4073",254,"Lecture 2",0,0
"4074",254,"Lecture 3",0,0
"4075",254,"Lecture 4",0,0
"4076",254,"Lecture 5",0,0
"4077",254,"Lecture 6",0,0
"4078",254,"Lecture 7",0,0
"4079",254,"Lecture 8",0,0
"4080",254,"Lecture 9",0,0
"4081",255,"Lecture 1",1,2698
"4082",255,"Lecture 10",0,765
"4083",255,"Lecture 11",0,0
"4084",255,"Lecture 12",0,0
"4085",255,"Lecture 13",0,0
"4086",255,"Lecture 14",0,0
"4087",255,"Lecture 15",0,0
"4088",255,"Lecture 16",0,0
"4089",255,"Lecture 2",1,1059
"4090",255,"Lecture 3",1,3116
"4091",255,"Lecture 4",0,3216
"4092",255,"Lecture 5",0,1969
"4093",255,"Lecture 6",0,3769
"4094",255,"Lecture 7",0,2659
"4095",255,"Lecture 8",0,1565
"4096",255,"Lecture 9",0,0
"4097",256,"Lecture 1",5,769
"4098",256,"Lecture 10",0,0
"4099",256,"Lecture 11",0,0
"4100",256,"Lecture 12",0,0
"4101",256,"Lecture 13",0,0
"4102",256,"Lecture 14",0,0
"4103",256,"Lecture 15",0,0
"4104",256,"Lecture 16",0,0
"4105",256,"Lecture 2",0,0
"4106",256,"Lecture 3",0,0
"4107",256,"Lecture 4",0,0
"4108",256,"Lecture 5",0,0
"4109",256,"Lecture 6",0,0
"4110",256,"Lecture 7",0,0
"4111",256,"Lecture 8",0,0
"4112",256,"Lecture 9",0,0
"4113",257,"Lecture 1",0,1414
"4114",257,"Lecture 10",0,0
"4115",257,"Lecture 11",0,0
"4116",257,"Lecture 12",0,0
"4117",257,"Lecture 13",0,0
"4118",257,"Lecture 14",0,0
"4119",257,"Lecture 15",0,0
"4120",257,"Lecture 16",0,0
"4121",257,"Lecture 2",0,304
"4122",257,"Lecture 3",0,328
"4123",257,"Lecture 4",0,0
"4124",257,"Lecture 5",0,0
"4125",257,"Lecture 6",0,0
"4126",257,"Lecture 7",0,0
"4127",257,"Lecture 8",0,0
"4128",257,"Lecture 9",0,0
"4129",258,"Lecture 1",1,3058
"4130",258,"Lecture 10",0,0
"4131",258,"Lecture 11",0,0
"4132",258,"Lecture 12",0,0
"4133",258,"Lecture 13",0,0
"4134",258,"Lecture 14",0,0
"4135",258,"Lecture 15",0,0
"4136",258,"Lecture 16",0,0
"4137",258,"Lecture 2",0,1081
"4138",258,"Lecture 3",0,3363
"4139",258,"Lecture 4",0,2496
"4140",258,"Lecture 5",0,642
"4141",258,"Lecture 6",0,0
"4142",258,"Lecture 7",0,0
"4143",258,"Lecture 8",0,0
"4144",258,"Lecture 9",0,0
"4145",259,"Lecture 1",0,253
"4146",259,"Lecture 10",0,0
"4147",259,"Lecture 11",0,0
"4148",259,"Lecture 12",0,0
"4149",259,"Lecture 13",0,0
"4150",259,"Lecture 14",0,0
"4151",259,"Lecture 15",0,0
"4152",259,"Lecture 16",0,0
"4153",259,"Lecture 2",0,0
"4154",259,"Lecture 3",0,0
"4155",259,"Lecture 4",0,0
"4156",259,"Lecture 5",0,0
"4157",259,"Lecture 6",0,0
"4158",259,"Lecture 7",0,0
"4159",259,"Lecture 8",0,0
"4160",259,"Lecture 9",0,0
"4161",260,"Lecture 1",6,1190
"4162",260,"Lecture 10",0,0
"4163",260,"Lecture 11",0,0
"4164",260,"Lecture 12",0,0
"4165",260,"Lecture 13",0,0
"4166",260,"Lecture 14",0,0
"4167",260,"Lecture 15",0,0
"4168",260,"Lecture 16",0,0
"4169",260,"Lecture 2",0,875
"4170",260,"Lecture 3",1,1722
"4171",260,"Lecture 4",0,1087
"4172",260,"Lecture 5",0,500
"4173",260,"Lecture 6",0,0
"4174",260,"Lecture 7",0,0
"4175",260,"Lecture 8",0,0
"4176",260,"Lecture 9",0,0
"4177",261,"Lecture 1",0,707
"4178",261,"Lecture 10",0,0
"4179",261,"Lecture 11",0,0
"4180",261,"Lecture 12",0,0
"4181",261,"Lecture 13",0,0
"4182",261,"Lecture 14",0,0
"4183",261,"Lecture 15",0,0
"4184",261,"Lecture 16",0,0
"4185",261,"Lecture 2",0,0
"4186",261,"Lecture 3",0,0
"4187",261,"Lecture 4",0,0
"4188",261,"Lecture 5",0,0
"4189",261,"Lecture 6",0,0
"4190",261,"Lecture 7",0,0
"4191",261,"Lecture 8",0,0
"4192",261,"Lecture 9",0,0
"4193",262,"Lecture 1",0,3058
"4194",262,"Lecture 10",0,0
"4195",262,"Lecture 11",0,0
"4196",262,"Lecture 12",0,0
"4197",262,"Lecture 13",0,0
"4198",262,"Lecture 14",0,0
"4199",262,"Lecture 15",0,0
"4200",262,"Lecture 16",0,0
"4201",262,"Lecture 2",0,1057
"4202",262,"Lecture 3",0,2094
"4203",262,"Lecture 4",0,0
"4204",262,"Lecture 5",0,0
"4205",262,"Lecture 6",0,0
"4206",262,"Lecture 7",0,0
"4207",262,"Lecture 8",0,0
"4208",262,"Lecture 9",0,0
"4209",263,"Lecture 1",1,521
"4210",263,"Lecture 10",0,0
"4211",263,"Lecture 11",0,0
"4212",263,"Lecture 12",0,0
"4213",263,"Lecture 13",0,0
"4214",263,"Lecture 14",0,0
"4215",263,"Lecture 15",0,0
"4216",263,"Lecture 16",0,0
"4217",263,"Lecture 2",0,0
"4218",263,"Lecture 3",0,0
"4219",263,"Lecture 4",0,0
"4220",263,"Lecture 5",0,0
"4221",263,"Lecture 6",0,0
"4222",263,"Lecture 7",0,0
"4223",263,"Lecture 8",0,0
"4224",263,"Lecture 9",0,0
"4225",264,"Lecture 1",1,0
"4226",264,"Lecture 10",0,0
"4227",264,"Lecture 11",0,0
"4228",264,"Lecture 12",0,0
"4229",264,"Lecture 13",0,0
"4230",264,"Lecture 14",0,0
"4231",264,"Lecture 15",0,0
"4232",264,"Lecture 16",0,0
"4233",264,"Lecture 2",0,0
"4234",264,"Lecture 3",0,0
"4235",264,"Lecture 4",0,0
"4236",264,"Lecture 5",0,0
"4237",264,"Lecture 6",0,0
"4238",264,"Lecture 7",0,0
"4239",264,"Lecture 8",0,0
"4240",264,"Lecture 9",0,0
"4241",265,"Lecture 1",2,1974
"4242",265,"Lecture 10",0,0
"4243",265,"Lecture 11",0,0
"4244",265,"Lecture 12",0,0
"4245",265,"Lecture 13",0,0
"4246",265,"Lecture 14",0,0
"4247",265,"Lecture 15",0,0
"4248",265,"Lecture 16",0,0
"4249",265,"Lecture 2",0,1240
"4250",265,"Lecture 3",1,3497
"4251",265,"Lecture 4",0,3538
"4252",265,"Lecture 5",0,1969
"4253",265,"Lecture 6",0,2227
"4254",265,"Lecture 7",0,0
"4255",265,"Lecture 8",0,0
"4256",265,"Lecture 9",0,0
"4257",266,"Lecture 1",0,712
"4258",266,"Lecture 10",0,0
"4259",266,"Lecture 11",0,0
"4260",266,"Lecture 12",0,0
"4261",266,"Lecture 13",0,0
"4262",266,"Lecture 14",0,0
"4263",266,"Lecture 15",0,0
"4264",266,"Lecture 16",0,0
"4265",266,"Lecture 2",0,0
"4266",266,"Lecture 3",0,0
"4267",266,"Lecture 4",0,0
"4268",266,"Lecture 5",0,0
"4269",266,"Lecture 6",0,0
"4270",266,"Lecture 7",0,0
"4271",266,"Lecture 8",0,0
"4272",266,"Lecture 9",0,0
"4273",267,"Lecture 1",1,670
"4274",267,"Lecture 10",0,0
"4275",267,"Lecture 11",0,0
"4276",267,"Lecture 12",0,0
"4277",267,"Lecture 13",0,0
"4278",267,"Lecture 14",0,0
"4279",267,"Lecture 15",0,0
"4280",267,"Lecture 16",0,0
"4281",267,"Lecture 2",0,0
"4282",267,"Lecture 3",0,0
"4283",267,"Lecture 4",0,0
"4284",267,"Lecture 5",0,0
"4285",267,"Lecture 6",0,0
"4286",267,"Lecture 7",0,0
"4287",267,"Lecture 8",0,0
"4288",267,"Lecture 9",0,0
"4289",268,"Lecture 1",0,0
"4290",268,"Lecture 10",0,0
"4291",268,"Lecture 11",0,0
"4292",268,"Lecture 12",0,0
"4293",268,"Lecture 13",0,0
"4294",268,"Lecture 14",0,0
"4295",268,"Lecture 15",0,0
"4296",268,"Lecture 16",0,0
"4297",268,"Lecture 2",0,0
"4298",268,"Lecture 3",0,0
"4299",268,"Lecture 4",0,0
"4300",268,"Lecture 5",0,0
"4301",268,"Lecture 6",0,0
"4302",268,"Lecture 7",0,0
"4303",268,"Lecture 8",0,0
"4304",268,"Lecture 9",0,0
"4305",269,"Lecture 1",0,137
"4306",269,"Lecture 10",0,0
"4307",269,"Lecture 11",0,0
"4308",269,"Lecture 12",0,0
"4309",269,"Lecture 13",0,0
"4310",269,"Lecture 14",0,0
"4311",269,"Lecture 15",0,0
"4312",269,"Lecture 16",0,0
"4313",269,"Lecture 2",0,0
"4314",269,"Lecture 3",0,0
"4315",269,"Lecture 4",0,0
"4316",269,"Lecture 5",0,0
"4317",269,"Lecture 6",0,0
"4318",269,"Lecture 7",0,0
"4319",269,"Lecture 8",0,0
"4320",269,"Lecture 9",0,0
"4321",270,"Lecture 1",0,281
"4322",270,"Lecture 10",0,0
"4323",270,"Lecture 11",0,0
"4324",270,"Lecture 12",0,0
"4325",270,"Lecture 13",0,0
"4326",270,"Lecture 14",0,0
"4327",270,"Lecture 15",0,0
"4328",270,"Lecture 16",0,0
"4329",270,"Lecture 2",0,0
"4330",270,"Lecture 3",0,0
"4331",270,"Lecture 4",0,0
"4332",270,"Lecture 5",0,0
"4333",270,"Lecture 6",0,0
"4334",270,"Lecture 7",0,0
"4335",270,"Lecture 8",0,0
"4336",270,"Lecture 9",0,0
"4337",271,"Lecture 1",2,2214
"4338",271,"Lecture 10",0,400
"4339",271,"Lecture 11",0,0
"4340",271,"Lecture 12",0,0
"4341",271,"Lecture 13",0,0
"4342",271,"Lecture 14",0,0
"4343",271,"Lecture 15",0,0
"4344",271,"Lecture 16",0,0
"4345",271,"Lecture 2",0,1228
"4346",271,"Lecture 3",0,3291
"4347",271,"Lecture 4",0,2984
"4348",271,"Lecture 5",0,1932
"4349",271,"Lecture 6",0,2691
"4350",271,"Lecture 7",0,3450
"4351",271,"Lecture 8",0,1886
"4352",271,"Lecture 9",0,0
"4353",272,"Lecture 1",0,1279
"4354",272,"Lecture 10",0,0
"4355",272,"Lecture 11",0,0
"4356",272,"Lecture 12",0,0
"4357",272,"Lecture 13",0,0
"4358",272,"Lecture 14",0,0
"4359",272,"Lecture 15",0,0
"4360",272,"Lecture 16",0,0
"4361",272,"Lecture 2",0,46
"4362",272,"Lecture 3",0,0
"4363",272,"Lecture 4",0,0
"4364",272,"Lecture 5",0,0
"4365",272,"Lecture 6",0,0
"4366",272,"Lecture 7",0,0
"4367",272,"Lecture 8",0,0
"4368",272,"Lecture 9",0,0
"4369",273,"Lecture 1",0,2443
"4370",273,"Lecture 10",0,0
"4371",273,"Lecture 11",0,0
"4372",273,"Lecture 12",0,0
"4373",273,"Lecture 13",0,0
"4374",273,"Lecture 14",0,0
"4375",273,"Lecture 15",0,0
"4376",273,"Lecture 16",0,0
"4377",273,"Lecture 2",1,913
"4378",273,"Lecture 3",0,2108
"4379",273,"Lecture 4",0,0
"4380",273,"Lecture 5",0,0
"4381",273,"Lecture 6",0,0
"4382",273,"Lecture 7",0,0
"4383",273,"Lecture 8",0,0
"4384",273,"Lecture 9",0,0
"4385",274,"Lecture 1",1,62
"4386",274,"Lecture 10",0,0
"4387",274,"Lecture 11",0,0
"4388",274,"Lecture 12",0,0
"4389",274,"Lecture 13",0,0
"4390",274,"Lecture 14",0,0
"4391",274,"Lecture 15",0,0
"4392",274,"Lecture 16",0,0
"4393",274,"Lecture 2",0,0
"4394",274,"Lecture 3",0,0
"4395",274,"Lecture 4",0,0
"4396",274,"Lecture 5",0,0
"4397",274,"Lecture 6",0,0
"4398",274,"Lecture 7",0,0
"4399",274,"Lecture 8",0,0
"4400",274,"Lecture 9",0,0
"4401",275,"Lecture 1",0,206
"4402",275,"Lecture 10",0,0
"4403",275,"Lecture 11",0,0
"4404",275,"Lecture 12",0,0
"4405",275,"Lecture 13",0,0
"4406",275,"Lecture 14",0,0
"4407",275,"Lecture 15",0,0
"4408",275,"Lecture 16",0,0
"4409",275,"Lecture 2",0,0
"4410",275,"Lecture 3",0,0
"4411",275,"Lecture 4",0,0
"4412",275,"Lecture 5",0,0
"4413",275,"Lecture 6",0,0
"4414",275,"Lecture 7",0,0
"4415",275,"Lecture 8",0,0
"4416",275,"Lecture 9",0,0
"4417",276,"Lecture 1",1,1228
"4418",276,"Lecture 10",0,0
"4419",276,"Lecture 11",0,0
"4420",276,"Lecture 12",0,0
"4421",276,"Lecture 13",0,0
"4422",276,"Lecture 14",0,0
"4423",276,"Lecture 15",0,0
"4424",276,"Lecture 16",0,0
"4425",276,"Lecture 2",0,755
"4426",276,"Lecture 3",0,944
"4427",276,"Lecture 4",0,0
"4428",276,"Lecture 5",0,0
"4429",276,"Lecture 6",0,0
"4430",276,"Lecture 7",0,0
"4431",276,"Lecture 8",0,0
"4432",276,"Lecture 9",0,0
"4433",277,"Lecture 1",0,556
"4434",277,"Lecture 10",0,0
"4435",277,"Lecture 11",0,0
"4436",277,"Lecture 12",0,0
"4437",277,"Lecture 13",0,0
"4438",277,"Lecture 14",0,0
"4439",277,"Lecture 15",0,0
"4440",277,"Lecture 16",0,0
"4441",277,"Lecture 2",0,0
"4442",277,"Lecture 3",0,0
"4443",277,"Lecture 4",0,0
"4444",277,"Lecture 5",0,0
"4445",277,"Lecture 6",0,0
"4446",277,"Lecture 7",0,0
"4447",277,"Lecture 8",0,0
"4448",277,"Lecture 9",0,0
"4449",278,"Lecture 1",0,1462
"4450",278,"Lecture 10",0,0
"4451",278,"Lecture 11",0,0
"4452",278,"Lecture 12",0,0
"4453",278,"Lecture 13",0,0
"4454",278,"Lecture 14",0,0
"4455",278,"Lecture 15",0,0
"4456",278,"Lecture 16",0,0
"4457",278,"Lecture 2",0,0
"4458",278,"Lecture 3",0,0
"4459",278,"Lecture 4",0,0
"4460",278,"Lecture 5",0,0
"4461",278,"Lecture 6",0,0
"4462",278,"Lecture 7",0,0
"4463",278,"Lecture 8",0,0
"4464",278,"Lecture 9",0,0
"4465",279,"Lecture 1",2,852
"4466",279,"Lecture 10",0,0
"4467",279,"Lecture 11",0,0
"4468",279,"Lecture 12",0,0
"4469",279,"Lecture 13",0,0
"4470",279,"Lecture 14",0,0
"4471",279,"Lecture 15",0,0
"4472",279,"Lecture 16",0,0
"4473",279,"Lecture 2",0,0
"4474",279,"Lecture 3",0,0
"4475",279,"Lecture 4",0,0
"4476",279,"Lecture 5",0,0
"4477",279,"Lecture 6",0,0
"4478",279,"Lecture 7",0,0
"4479",279,"Lecture 8",0,0
"4480",279,"Lecture 9",0,0
"4481",280,"Lecture 1",0,275
"4482",280,"Lecture 10",0,0
"4483",280,"Lecture 11",0,0
"4484",280,"Lecture 12",0,0
"4485",280,"Lecture 13",0,0
"4486",280,"Lecture 14",0,0
"4487",280,"Lecture 15",0,0
"4488",280,"Lecture 16",0,0
"4489",280,"Lecture 2",0,0
"4490",280,"Lecture 3",0,0
"4491",280,"Lecture 4",0,0
"4492",280,"Lecture 5",0,0
"4493",280,"Lecture 6",0,0
"4494",280,"Lecture 7",0,0
"4495",280,"Lecture 8",0,0
"4496",280,"Lecture 9",0,0
"4497",281,"Lecture 1",0,844
"4498",281,"Lecture 10",0,0
"4499",281,"Lecture 11",0,0
"4500",281,"Lecture 12",0,0
"4501",281,"Lecture 13",0,0
"4502",281,"Lecture 14",0,0
"4503",281,"Lecture 15",0,0
"4504",281,"Lecture 16",0,0
"4505",281,"Lecture 2",0,0
"4506",281,"Lecture 3",0,0
"4507",281,"Lecture 4",0,0
"4508",281,"Lecture 5",0,0
"4509",281,"Lecture 6",0,0
"4510",281,"Lecture 7",0,0
"4511",281,"Lecture 8",0,0
"4512",281,"Lecture 9",0,0
"4513",282,"Lecture 1",0,641
"4514",282,"Lecture 10",0,0
"4515",282,"Lecture 11",0,0
"4516",282,"Lecture 12",0,0
"4517",282,"Lecture 13",0,0
"4518",282,"Lecture 14",0,0
"4519",282,"Lecture 15",0,0
"4520",282,"Lecture 16",0,0
"4521",282,"Lecture 2",0,0
"4522",282,"Lecture 3",0,0
"4523",282,"Lecture 4",0,0
"4524",282,"Lecture 5",0,0
"4525",282,"Lecture 6",0,0
"4526",282,"Lecture 7",0,0
"4527",282,"Lecture 8",0,0
"4528",282,"Lecture 9",0,0
"4529",283,"Lecture 1",1,1933
"4530",283,"Lecture 10",2,849
"4531",283,"Lecture 11",2,0
"4532",283,"Lecture 12",0,0
"4533",283,"Lecture 13",0,0
"4534",283,"Lecture 14",0,0
"4535",283,"Lecture 15",0,0
"4536",283,"Lecture 16",0,0
"4537",283,"Lecture 2",3,856
"4538",283,"Lecture 3",4,2187
"4539",283,"Lecture 4",1,2203
"4540",283,"Lecture 5",4,1128
"4541",283,"Lecture 6",2,2748
"4542",283,"Lecture 7",4,1963
"4543",283,"Lecture 8",3,1882
"4544",283,"Lecture 9",1,2853
"4545",284,"Lecture 1",1,1055
"4546",284,"Lecture 10",0,0
"4547",284,"Lecture 11",0,0
"4548",284,"Lecture 12",0,0
"4549",284,"Lecture 13",0,0
"4550",284,"Lecture 14",0,0
"4551",284,"Lecture 15",0,0
"4552",284,"Lecture 16",0,0
"4553",284,"Lecture 2",0,0
"4554",284,"Lecture 3",0,0
"4555",284,"Lecture 4",0,0
"4556",284,"Lecture 5",0,0
"4557",284,"Lecture 6",0,0
"4558",284,"Lecture 7",0,0
"4559",284,"Lecture 8",0,0
"4560",284,"Lecture 9",0,0
"4561",285,"Lecture 1",2,1661
"4562",285,"Lecture 10",0,0
"4563",285,"Lecture 11",0,0
"4564",285,"Lecture 12",0,0
"4565",285,"Lecture 13",0,0
"4566",285,"Lecture 14",0,0
"4567",285,"Lecture 15",0,0
"4568",285,"Lecture 16",0,0
"4569",285,"Lecture 2",1,599
"4570",285,"Lecture 3",0,203
"4571",285,"Lecture 4",0,0
"4572",285,"Lecture 5",0,0
"4573",285,"Lecture 6",0,0
"4574",285,"Lecture 7",0,0
"4575",285,"Lecture 8",0,0
"4576",285,"Lecture 9",0,0
"4577",286,"Lecture 1",1,73
"4578",286,"Lecture 10",0,0
"4579",286,"Lecture 11",0,0
"4580",286,"Lecture 12",0,0
"4581",286,"Lecture 13",0,0
"4582",286,"Lecture 14",0,0
"4583",286,"Lecture 15",0,0
"4584",286,"Lecture 16",0,0
"4585",286,"Lecture 2",0,0
"4586",286,"Lecture 3",0,0
"4587",286,"Lecture 4",0,0
"4588",286,"Lecture 5",0,0
"4589",286,"Lecture 6",0,0
"4590",286,"Lecture 7",0,0
"4591",286,"Lecture 8",0,0
"4592",286,"Lecture 9",0,0
"4593",287,"Lecture 1",5,1505
"4594",287,"Lecture 10",5,887
"4595",287,"Lecture 11",8,3769
"4596",287,"Lecture 12",4,2067
"4597",287,"Lecture 13",5,1909
"4598",287,"Lecture 14",4,545
"4599",287,"Lecture 15",7,1645
"4600",287,"Lecture 16",5,0
"4601",287,"Lecture 2",4,959
"4602",287,"Lecture 3",8,2419
"4603",287,"Lecture 4",7,3384
"4604",287,"Lecture 5",4,1600
"4605",287,"Lecture 6",3,2594
"4606",287,"Lecture 7",7,1682
"4607",287,"Lecture 8",5,585
"4608",287,"Lecture 9",3,2262
"4609",288,"Lecture 1",0,297
"4610",288,"Lecture 10",0,0
"4611",288,"Lecture 11",0,0
"4612",288,"Lecture 12",0,0
"4613",288,"Lecture 13",0,0
"4614",288,"Lecture 14",0,0
"4615",288,"Lecture 15",0,0
"4616",288,"Lecture 16",0,0
"4617",288,"Lecture 2",0,0
"4618",288,"Lecture 3",0,0
"4619",288,"Lecture 4",0,0
"4620",288,"Lecture 5",0,0
"4621",288,"Lecture 6",0,0
"4622",288,"Lecture 7",0,0
"4623",288,"Lecture 8",0,0
"4624",288,"Lecture 9",0,0
"4625",289,"Lecture 1",0,137
"4626",289,"Lecture 10",0,0
"4627",289,"Lecture 11",0,0
"4628",289,"Lecture 12",0,0
"4629",289,"Lecture 13",0,0
"4630",289,"Lecture 14",0,0
"4631",289,"Lecture 15",0,0
"4632",289,"Lecture 16",0,0
"4633",289,"Lecture 2",0,0
"4634",289,"Lecture 3",0,0
"4635",289,"Lecture 4",0,0
"4636",289,"Lecture 5",0,0
"4637",289,"Lecture 6",0,0
"4638",289,"Lecture 7",0,0
"4639",289,"Lecture 8",0,0
"4640",289,"Lecture 9",0,0
"4641",290,"Lecture 1",0,940
"4642",290,"Lecture 10",0,0
"4643",290,"Lecture 11",0,0
"4644",290,"Lecture 12",0,0
"4645",290,"Lecture 13",0,0
"4646",290,"Lecture 14",0,0
"4647",290,"Lecture 15",0,0
"4648",290,"Lecture 16",0,0
"4649",290,"Lecture 2",0,212
"4650",290,"Lecture 3",0,0
"4651",290,"Lecture 4",0,0
"4652",290,"Lecture 5",0,0
"4653",290,"Lecture 6",0,0
"4654",290,"Lecture 7",0,0
"4655",290,"Lecture 8",0,0
"4656",290,"Lecture 9",0,0
"4657",291,"Lecture 1",0,34
"4658",291,"Lecture 10",0,0
"4659",291,"Lecture 11",0,0
"4660",291,"Lecture 12",0,0
"4661",291,"Lecture 13",0,0
"4662",291,"Lecture 14",0,0
"4663",291,"Lecture 15",0,0
"4664",291,"Lecture 16",0,0
"4665",291,"Lecture 2",0,0
"4666",291,"Lecture 3",0,0
"4667",291,"Lecture 4",0,0
"4668",291,"Lecture 5",0,0
"4669",291,"Lecture 6",0,0
"4670",291,"Lecture 7",0,0
"4671",291,"Lecture 8",0,0
"4672",291,"Lecture 9",0,0
"4673",292,"Lecture 1",0,0
"4674",292,"Lecture 10",0,0
"4675",292,"Lecture 11",0,0
"4676",292,"Lecture 12",0,0
"4677",292,"Lecture 13",0,0
"4678",292,"Lecture 14",0,0
"4679",292,"Lecture 15",0,0
"4680",292,"Lecture 16",0,0
"4681",292,"Lecture 2",0,0
"4682",292,"Lecture 3",0,0
"4683",292,"Lecture 4",0,0
"4684",292,"Lecture 5",0,0
"4685",292,"Lecture 6",0,0
"4686",292,"Lecture 7",0,0
"4687",292,"Lecture 8",0,0
"4688",292,"Lecture 9",0,0
"4689",293,"Lecture 1",0,2185
"4690",293,"Lecture 10",0,0
"4691",293,"Lecture 11",0,0
"4692",293,"Lecture 12",0,0
"4693",293,"Lecture 13",0,0
"4694",293,"Lecture 14",0,0
"4695",293,"Lecture 15",0,0
"4696",293,"Lecture 16",0,0
"4697",293,"Lecture 2",0,265
"4698",293,"Lecture 3",0,0
"4699",293,"Lecture 4",0,0
"4700",293,"Lecture 5",0,0
"4701",293,"Lecture 6",0,0
"4702",293,"Lecture 7",0,0
"4703",293,"Lecture 8",0,0
"4704",293,"Lecture 9",0,0
"4705",294,"Lecture 1",0,1295
"4706",294,"Lecture 10",0,0
"4707",294,"Lecture 11",0,0
"4708",294,"Lecture 12",0,0
"4709",294,"Lecture 13",0,0
"4710",294,"Lecture 14",0,0
"4711",294,"Lecture 15",0,0
"4712",294,"Lecture 16",0,0
"4713",294,"Lecture 2",0,0
"4714",294,"Lecture 3",0,0
"4715",294,"Lecture 4",0,0
"4716",294,"Lecture 5",0,0
"4717",294,"Lecture 6",0,0
"4718",294,"Lecture 7",0,0
"4719",294,"Lecture 8",0,0
"4720",294,"Lecture 9",0,0
"4721",295,"Lecture 1",4,726
"4722",295,"Lecture 10",0,0
"4723",295,"Lecture 11",0,0
"4724",295,"Lecture 12",0,0
"4725",295,"Lecture 13",0,0
"4726",295,"Lecture 14",0,0
"4727",295,"Lecture 15",0,0
"4728",295,"Lecture 16",0,0
"4729",295,"Lecture 2",0,103
"4730",295,"Lecture 3",0,0
"4731",295,"Lecture 4",0,0
"4732",295,"Lecture 5",0,0
"4733",295,"Lecture 6",0,0
"4734",295,"Lecture 7",0,0
"4735",295,"Lecture 8",0,0
"4736",295,"Lecture 9",0,0
"4737",296,"Lecture 1",7,1793
"4738",296,"Lecture 10",6,1124
"4739",296,"Lecture 11",10,3671
"4740",296,"Lecture 12",4,2277
"4741",296,"Lecture 13",5,2103
"4742",296,"Lecture 14",5,657
"4743",296,"Lecture 15",6,2468
"4744",296,"Lecture 16",5,1938
"4745",296,"Lecture 2",3,1242
"4746",296,"Lecture 3",9,2304
"4747",296,"Lecture 4",8,1855
"4748",296,"Lecture 5",5,999
"4749",296,"Lecture 6",6,2147
"4750",296,"Lecture 7",7,2679
"4751",296,"Lecture 8",6,1285
"4752",296,"Lecture 9",4,2234
"4753",297,"Lecture 1",0,656
"4754",297,"Lecture 10",0,0
"4755",297,"Lecture 11",0,0
"4756",297,"Lecture 12",0,0
"4757",297,"Lecture 13",0,0
"4758",297,"Lecture 14",0,0
"4759",297,"Lecture 15",0,0
"4760",297,"Lecture 16",0,0
"4761",297,"Lecture 2",0,0
"4762",297,"Lecture 3",0,0
"4763",297,"Lecture 4",0,0
"4764",297,"Lecture 5",0,0
"4765",297,"Lecture 6",0,0
"4766",297,"Lecture 7",0,0
"4767",297,"Lecture 8",0,0
"4768",297,"Lecture 9",0,0
"4769",298,"Lecture 1",0,909
"4770",298,"Lecture 10",0,0
"4771",298,"Lecture 11",0,0
"4772",298,"Lecture 12",0,0
"4773",298,"Lecture 13",0,0
"4774",298,"Lecture 14",0,0
"4775",298,"Lecture 15",0,0
"4776",298,"Lecture 16",0,0
"4777",298,"Lecture 2",1,0
"4778",298,"Lecture 3",0,0
"4779",298,"Lecture 4",0,0
"4780",298,"Lecture 5",0,0
"4781",298,"Lecture 6",0,0
"4782",298,"Lecture 7",0,0
"4783",298,"Lecture 8",0,0
"4784",298,"Lecture 9",0,0
"4785",299,"Lecture 1",0,0
"4786",299,"Lecture 10",0,0
"4787",299,"Lecture 11",0,0
"4788",299,"Lecture 12",0,0
"4789",299,"Lecture 13",0,0
"4790",299,"Lecture 14",0,0
"4791",299,"Lecture 15",0,0
"4792",299,"Lecture 16",0,0
"4793",299,"Lecture 2",0,0
"4794",299,"Lecture 3",0,0
"4795",299,"Lecture 4",0,0
"4796",299,"Lecture 5",0,0
"4797",299,"Lecture 6",0,0
"4798",299,"Lecture 7",0,0
"4799",299,"Lecture 8",0,0
"4800",299,"Lecture 9",0,0
"4801",300,"Lecture 1",0,1507
"4802",300,"Lecture 10",0,0
"4803",300,"Lecture 11",0,0
"4804",300,"Lecture 12",0,0
"4805",300,"Lecture 13",0,0
"4806",300,"Lecture 14",0,0
"4807",300,"Lecture 15",0,0
"4808",300,"Lecture 16",0,0
"4809",300,"Lecture 2",0,482
"4810",300,"Lecture 3",0,811
"4811",300,"Lecture 4",0,0
"4812",300,"Lecture 5",0,0
"4813",300,"Lecture 6",0,0
"4814",300,"Lecture 7",0,0
"4815",300,"Lecture 8",0,0
"4816",300,"Lecture 9",0,0
"4817",301,"Lecture 1",4,2889
"4818",301,"Lecture 10",0,0
